Colon	norm1	norm2	norm3	norm4	norm5	norm6	norm7	norm8	norm9	norm10	norm11	norm12	norm13	norm14	norm15	norm16	norm17	norm18	norm19	norm20	norm21	norm22	tumor1	tumor2	tumor3	tumor4	tumor5	tumor6	tumor7	tumor8	tumor9	tumor10	tumor11	tumor12	tumor13	tumor14	tumor15	tumor16	tumor17	tumor18	tumor19	tumor20	tumor21	tumor22	tumor23	tumor24	tumor25	tumor26	tumor27	tumor28	tumor29	tumor30	tumor31	tumor32	tumor33	tumor34	tumor35	tumor36	tumor37	tumor38	tumor39	tumor40
Gene261	1031.0272	143.83175	100.03318	105.45833	608.32901	538.34879	7421.3375	1209.5661	290.78296	197.38542	1308.3184	140.96909	255.73706	365.31496	354.93949	363.06735	509.10146	400.7009	217.26956	314.91147	355.91567	268.43321	168.55022	141.7829	994.71912	361.58716	418.5592	1206.2658	821.94913	837.39014	739.40491	361.96968	489.30588	1020.794	333.03025	375.2491	1347.9135	347.22239	145.69027	305.537	237.59369	107.26026	1086.5078	431.30137	519.18399	601.7393	430.34291	913.16782	316.77823	264.72189	736.8495	615.08417	631.97631	168.5078	139.16073	290.45379	990.39512	217.99571	339.94415	1181.3026	251.41113	594.88557
Gene262	1031.0272	143.83175	100.03318	105.45833	608.32901	538.34879	7421.3375	1209.5661	290.78296	197.38542	1308.3184	140.96909	255.73706	365.31496	354.93949	363.06735	509.10146	400.7009	217.26956	314.91147	355.91567	268.43321	168.55022	141.7829	994.71912	361.58716	418.5592	1206.2658	821.94913	837.39014	739.40491	361.96968	489.30588	1020.794	333.03025	375.2491	1347.9135	347.22239	145.69027	305.537	237.59369	107.26026	1086.5078	431.30137	519.18399	601.7393	430.34291	913.16782	316.77823	264.72189	736.8495	615.08417	631.97631	168.5078	139.16073	290.45379	990.39512	217.99571	339.94415	1181.3026	251.41113	594.88557
Gene263	1031.0272	143.83175	100.03318	105.45833	608.32901	538.34879	7421.3375	1209.5661	290.78296	197.38542	1308.3184	140.96909	255.73706	365.31496	354.93949	363.06735	509.10146	400.7009	217.26956	314.91147	355.91567	268.43321	168.55022	141.7829	994.71912	361.58716	418.5592	1206.2658	821.94913	837.39014	739.40491	361.96968	489.30588	1020.794	333.03025	375.2491	1347.9135	347.22239	145.69027	305.537	237.59369	107.26026	1086.5078	431.30137	519.18399	601.7393	430.34291	913.16782	316.77823	264.72189	736.8495	615.08417	631.97631	168.5078	139.16073	290.45379	990.39512	217.99571	339.94415	1181.3026	251.41113	594.88557
Gene264	297.73571	331.74286	283.67024	502.35357	461.95	484.31905	221.4619	256.69643	261.05238	360.625	365.23333	99.81429	299.34524	628.85595	1500.3238	618.36548	715.00357	1289.5667	752.59762	1030.9333	342.1369	622.08333	1313.3452	289.48095	1563.4548	543.67262	305.68214	808.19286	592.87262	1215.7476	2009.2179	926.36905	676.08333	863.075	524.8881	1138.3167	447.56429	1222.6512	261.00238	474.06786	256.59762	629.30833	1413.9595	1866.1024	843.42738	1954.85	3665.2452	182.37143	288.91905	543.5381	695.21429	1292.6119	761.58452	401.51548	763.68095	547.85714	786.48333	388.82381	3024.0976	1107.8405	1190.5667	725.7131
Gene265	592.65875	557.6575	528.6	719.545	588.40375	752.58	969.21875	319.5275	465.15625	788.41	744.84625	99.6575	636.0075	1139.2438	1899.1125	1192.3513	1210.5775	1230.0675	1681.995	697.34625	700.23125	676.8325	962.655	239.79875	2299.6475	474.03875	591.83125	1553.6238	1123.2612	1822.6475	1332.7288	875.98625	1286.2412	1143.9312	790.43375	1500.04	544.46	1081.2837	954.675	573.10875	653.5075	718.95625	1289.2275	3120.6625	1816.6812	2678.9962	2193.7225	562.57125	586.415	821.26875	779.25375	1735.9512	1229.0875	846.05875	890.37875	805.45	669.83375	204.91875	1034.285	648.2325	648	1982.7125
Gene266	353.86875	484.40875	131.265	357.50375	287.3775	518.03	463.715	165.665	259.8875	251.755	299.2325	99.58	135.01875	437.135	884.33	410.775	472.1825	451.2575	397.74625	484.66	347.35	517.60125	142.0825	299.68	383.555	600.225	416.41875	565.38	845.18375	943.03375	859.61875	620.38375	445.4075	816.34125	470.7425	526.67	516.4625	349.0175	625.9475	641.65125	329.40125	529.295	374.67375	1052.3762	810.275	1298.725	557.88	219.03375	332.2675	259.21875	319.00375	948.7	542.90375	325.33875	220.5025	410.6	187.835	238.87625	894.71375	455.9975	707.04875	903.59375
Gene267	1712.2096	597.73846	1472.2481	1731.3596	2551.8288	2593.2885	1483.9827	548.63077	378.26538	1508.1808	1773.0865	209.46731	1881.325	1294.0519	1334.2173	644.66154	2608.3731	194.85577	2310.2615	99.57885	659.08077	1155.6058	132.81923	196.43654	327.18077	149.42115	343.58654	314.11923	448.08462	582.27885	765.67692	562.30577	443.06731	683.19423	378.09231	314.85962	352.78077	306.05962	575.875	325.65769	181.34423	199.05192	660.15	735.91538	1779.6769	605.98462	586.17308	471.16731	1117.8904	199.36923	519.25385	635.74231	393.27308	155.81154	434.2	1888.5654	480.74038	127.38462	443.16154	246.44038	220.74808	353.28077
Gene268	474.8925	778.76625	226.66625	869.65375	490.9325	2242.8825	252.25	143.51875	121.69875	139.8075	690.17	99.52125	548.245	313.16625	807.27875	1085.8663	538.34875	360.29625	861.0275	1581.8075	946.54875	894.44375	496.6075	627.1325	1247.0738	973.7575	682.94	582.1325	1631.0875	1325.6625	1645.7838	188.2775	141.385	534.58625	304.2825	236.67	1336.7463	194.46	333.5825	394.89875	562.37	474.41	380.42375	548.38	837.05625	561.52625	1404.1825	258.6525	320.49875	190.84125	971.28875	421.96625	848.76625	292.195	235.20625	698.56	3157.9938	317.8875	492.36125	437.63125	1031.0125	358.5875
Gene269	1473.045	716.80375	245.8375	408.075	578.77375	1708.8162	415.8125	218.41125	489.37875	263.095	690.13875	154.3675	460.54	1850.87	1822.9688	1687.3588	444.2725	324.63625	385.425	858.77	1366.3237	895.22875	99.4675	133.39375	1613.9963	350.1475	543.87125	1065.7225	600.9225	199.05875	859.7975	443.76125	1357.8188	768.625	570.56	154.315	1715.21	613.89875	363.12625	1469.0962	535.3625	287.64375	484.5475	2913.67	2125.2312	2429.1025	1807.0462	381.49625	1346.0738	146.68625	1740.7238	1698.5475	399.80375	1047.0225	340.68375	495.3025	188.94125	667.59125	491.07375	300.2775	177.35125	2892.165
Gene270	695.865	505.05333	254.87	474.05333	661.86667	1131.805	348.40167	145.055	339.18	399.53833	893.94167	98.56667	281.84167	931.3	1271.43	626.72667	754.28667	1045.71	596.065	653.31333	700.28833	669.845	310.925	682.125	753.31167	376.70167	683.74667	913.49333	1304.1333	1777.285	860.94833	529.92333	594.70667	765.475	554.82833	352.01667	984.27333	244.255	497.26667	724.69	166.16667	708.41833	409.155	1626.4017	1268.0767	1441.2283	973.14833	883.01667	802.21833	341.35333	934.81167	1895.9917	494.30167	344.32833	320.57333	562.87333	645.595	456.45667	500.235	596.10167	659.70833	1775.4667
Gene271	476.35625	162.00125	392.60375	492.56125	701.8375	449.24	591.45875	116.415	546.14	481.85875	620.40375	349.04625	437.245	1402.345	494.8875	288.5625	933.28875	1040.6338	1248.36	238.015	378.51875	503.56375	949.02	98.3975	582.85	797.22	648.3825	832.09875	965.72625	1183.3987	1459.01	850.9125	636.14625	766.39625	1043.9112	1177.7413	397.30625	914.655	793.34625	906.55375	412.475	350.0575	878.295	1408.6738	1584.1338	1904.03	556.00625	583.84125	302.995	616.095	751.7725	3175.2525	1081.4325	619.9625	358.26375	583.375	488.42375	184.405	1239.055	483.50125	444.475	926.73625
Gene272	194.39125	175.64125	275.65875	405.33625	412.0125	331.16125	272.56	164.80375	215.68625	333.905	345.84875	134.15375	290.2775	492.09	511.04125	352.3125	279.93	125.8825	476.3	264.765	152.825	282.70625	305.17375	154.10125	392.17875	107.65125	128.37625	375.9575	283.4575	308.20375	543.69875	166.735	164.93625	474.1775	171.72625	261.95875	244.15875	378.29125	334.23875	258.5875	102.1875	171.0725	407.9925	484.72625	563.4625	765.55	680.03375	250.90625	159.43125	145.865	334.9925	617.245	192.5475	200.7425	269.89125	310.16625	433.195	97.9625	263.595	335.27625	171.96625	550.4925
Gene273	1067.6075	336.8925	144.47	438.515	386.28	1137.3412	185.14375	221.45125	435.16625	247.46625	768.865	97.95875	190.185	609.2525	1188.9837	566.76625	521.07125	469.7825	303.24125	813.195	687.35375	459.37375	272.34625	178.70625	390.8525	397.4475	610.93875	1218.0075	1540.4175	1634.7525	1446.555	669.08625	487.40375	1064.4912	937.49	505.91	443.4375	656.36	307.97375	751.40375	363.65	1050.6987	452.895	2274.7062	1098.615	2002.6925	1144.2575	1193.01	590.70875	488.0775	1638.2437	1346.0675	656.03125	516.07625	248.12375	368.0475	214.01125	324.415	744.52375	1145.0288	654.23125	1975.1337
Gene274	869.26375	349.87	114.5725	681.1075	543.075	1155.2538	215.6	228.51375	441.2475	324.72375	821.4975	97.80375	345.78875	836.46625	1601.7825	1144.7612	282.91125	607.855	322.13625	724.5275	962.805	760.68625	162.58125	183.165	417.095	502.32875	455.22875	839.32125	1074.2375	960.3575	863.12125	1032.7688	526.98875	627.3275	596.9325	467.54875	495.6325	346.68	167.76	663.1475	342.17125	587.26	322.29	1596.9337	1486.4913	1493.8088	1187.3688	664.78375	564.70875	285.775	475.1975	1171.55	540.83375	362.50875	1436.775	306.65125	286.16625	464.92625	300.40625	855.175	583.08125	1756.3513
Gene275	295.1875	325.4875	218.4875	346.34792	255.71042	327.16458	378.65833	1100.2583	165.87708	295.12083	230.17292	97.20833	374.69583	390.81458	890.66042	322.87708	391.23542	429.3	548.49583	134.10417	217.6125	446.8	502.12292	176.38333	936.02917	182.64583	172.14583	669.47292	455.74583	593.6875	463.725	175.84375	403.57708	625.27708	219.62083	459.80208	278.91042	504.86667	386.10625	874.05	220.18125	466.98125	637.96042	1432.7042	717.76667	1209.2875	1377.9625	318.36458	215.51042	366.05625	445.41667	1344.4812	538.45208	296.95833	311.3875	289.90625	310.64375	255.06667	874.83125	245.77708	392.87292	556.23333
Gene276	922.5	659.22381	318.42619	387.84048	741.79048	2254.6083	417.25595	1088.2798	137.9	225.44286	1054.85	97.02857	646.91548	934	1250.0702	1345.9429	896.45357	484.97619	1874.4214	1269.7024	1022.2762	1430.4929	791.67381	508.36667	479.09762	445.175	466.67262	496.64167	1380.8381	833.97976	2502.4107	218.27857	149.42381	487.30119	375.36548	396.4369	1130.2655	180.81667	360.33929	469.47381	1168.4655	277.18333	633.76548	415.95357	1644.1107	934.26905	1031.3583	378.15476	551.22976	281.37143	449.69643	564.59405	716.18929	125.00238	377.75357	778.08095	2317.6083	400.25357	549.26429	305.55476	1024.019	328.43214
Gene277	268.54125	181.79	313.94625	304.51	496.74375	444.93625	211.61	338.95125	181.04	340.0525	200.10125	96.2	293.91	479.31375	705.67125	382.1675	477.00625	308.7625	426.465	422.42125	278.06625	401.05625	470.615	135.1525	496.75	269.15125	182.145	526.135	418.72125	527.16375	717.6575	475.27	394.78125	459.58875	232.74875	451.94125	396.075	607.3075	292.895	340.72625	205.03375	335.31	644.14	984.7525	524.37	1264.9063	1319.7575	165.1775	247.53	305.48125	720.98625	908.265	385.11875	388.3675	453.66125	453.00875	389.7075	227.67875	837.82625	285.86125	360.6925	876.25125
Gene278	925.77375	382.73625	183.84	497.35375	782.9	985.75125	502.50875	715.84	463.5675	424.64125	1338.845	108.42	284.45375	579.29125	1042.5388	418.48875	660.06	1279.1588	385.54625	305.84625	626.0075	453.88625	96.06875	228.7875	497.02625	209.135	598.97875	458.88	699.8925	1582.8175	451.075	515.19375	447.7475	492.47375	430.52875	198.98625	480.9375	110.32125	378.69375	394.27	252.4375	618.5625	657.2025	1117.3875	854.5375	669.5025	504.2475	623.7925	608.04375	673.3575	953.6225	1518.6825	562.7225	235.45125	151.87125	310.87375	155.66625	245.30625	556.0975	1060.81	357.1775	993.57125
Gene279	488.5619	438.49048	96.74405	108.13095	144.87143	651.06071	374.83929	491.68095	314.12024	157.625	288.22143	107.16905	101.09524	182.09286	376.47619	121.28095	448.78571	464.21548	201.0131	95.67024	136.88095	254.21786	427.07024	191.61667	486.13929	364.525	293.29286	581.37381	910.44762	575.9119	490.98452	242.74524	377.5131	271.69405	252.17619	153.89524	206.3631	208.18452	346.09762	628.1	125.81905	276.32857	351.0119	723.82857	539.74048	665.90119	341.55595	395.54167	185.54762	910.77738	470.83571	685.89762	295.68929	305.17619	174.40476	139.48571	163.6119	245.14286	472.70238	392.95476	285.24643	830.98214
Gene280	255.04875	181.02375	331.845	258.8275	541.995	462.18875	242.3725	178.99875	171.085	364.45625	309.24375	95.655	240.29	384.36	490.1975	348.23375	375.4	499.5	373.465	369.95375	166.3	332.16125	205.5975	171.83625	518.86375	257.1825	147.8525	375.085	362.78875	418.54625	469.4	274.365	237.3275	463.24	289.46875	360.90375	379.11375	397.63625	313.3225	294.25875	141.495	213.04875	379.92875	653.07875	441.9875	806.25625	616.4925	207.70875	171.9075	165.19125	666.64	730.77	257.085	300.6525	356.70875	268.88875	417.44	154.9675	448.1325	243.78875	208.785	784.27625
Gene281	817.1975	586.78	188.80875	191.51625	304.15125	1231.12	442.1875	697.38875	292.13625	239.93125	580.77375	95.4975	315.09625	302.865	1101.7825	399.1825	817.79375	881.71125	254.06	379.10375	406.06375	598.98	263.89375	378.85125	767.32125	678.52625	599.65875	1444.395	1852.4662	1656.9963	1029.3175	552.33	712.18	827.04125	582.10375	518.86875	606.4525	583.36625	277.58625	1274.3363	342.845	587.16875	635.28	1910.37	1139.465	1549.1762	841.64375	1284.8438	466.13875	838.675	1058.1338	1452.255	829.8	493.46375	1906.865	226.5225	295.8275	483.575	783.70625	920.43	564.8075	1985.4975
Gene282	1175.51	455.08875	254.7275	740.865	296.65875	1458.0837	273.62375	310.875	365.1075	295.04125	684.75875	95.00875	378.24875	603.965	2299.5325	1040.5025	584.46875	622.84625	421.32125	415.45	1172.1225	499.77	126.535	171.77125	957.6075	825.145	638.79	1185.56	1635.8338	1859.2738	702.6875	1147.465	765.8825	712.97375	831.2875	819.57375	546.44625	883.8725	332.32625	460.15625	328.3775	835.545	555.6675	1977.0138	1793.2813	2376.4825	1398.6975	422.4175	802.8075	248.39375	721.23	1096.5163	450.34625	324.34875	258.6275	497.6375	202.72125	587.74875	660.235	1180.1225	1102.295	2129.9538
Gene283	320.29625	247.14125	290.0825	299.72625	461.0275	441.44375	197.93625	292.0575	194.9425	249.52	292.855	94.195	378.53125	679.79375	900.5525	446.31125	798.65125	688.84	594.3825	633.7725	381.3875	593.225	545.5725	146.0775	931.58125	266.40125	286.82625	728.73	389.4075	965.8775	710.4475	455.29	999.49875	709.89875	523.40375	975.1375	171.12125	653.33875	365.61	742.32375	332.2325	331.705	618.815	1273.58	890.56125	1582.9125	1417.3312	235.045	316.83375	229.575	630.87875	1018.7912	784.38	341.4875	443.32125	594.24125	478.325	238.30875	824.0875	277.32125	784.1525	843.92125
Gene284	1053.6735	316.26324	132.52059	406.70735	274.62794	1015.7118	242.70441	548.04118	444.43382	283.13971	873.39265	120.30441	116.90882	773.59265	1054.7868	516.02059	273.06324	390.81618	440.34853	593.80441	813.88235	636.00882	130.00147	138.41765	667.97794	1150.5529	586.15588	1181.8868	1614.0235	1387.4588	679.24118	739.98824	691.82353	1374.3618	959.81471	589.64118	382.18235	635.50147	516.38088	759.54265	212.35735	623.16765	343.85441	1758.1588	1695.9853	1931.4912	1613.2618	623.38824	626.28824	446.34118	898.78676	835.83088	365.71324	580.20882	241.94853	320.53676	94.18235	257.53824	396.84853	1033.1735	638.32206	2362.9956
Gene285	346.05167	311.01	151.77667	218.68833	635.20667	285.86833	221.47833	171.73	148.445	350.08667	809.77	94.02	324.82833	317.37667	469.95833	604.47667	448.68667	744.38	248.935	341.80167	234.08167	315.86	203.14667	233.04667	376.46167	254.16167	347.80333	2254.75	688.06667	775.765	901.70667	348.08833	340.48167	499.65667	403.46167	425.19167	392.60333	272.70167	333.64667	206.00167	307.54167	275.27667	720.36167	734.61333	696.495	595.63667	586.70833	249.27667	415.375	183.76833	242.26333	409.27167	339.13667	125.42	322.12833	151.60333	423.28167	109.31	1494.88	415.98167	315.75333	893.17167
Gene286	2337.7487	1587.8313	2615.9238	1050.7225	4285.165	2046.725	1685.0813	1184.47	1462.8238	3616.11	2248.025	490.67	2668.355	4474.7638	4129.8137	4669.7638	498.2425	1270.6612	3461.6288	133.3475	2407.2313	2311.1137	675.95375	93.695	2794.8887	163.8725	759.2575	934.13875	811.50875	1414.2575	700.1875	1147.7437	1409.8738	1249.0137	990.36375	885.155	945.0575	1830.4388	1098.5612	501.0125	737.09	1129.4625	1218.76	2450.4425	3387.94	1628.0938	3649.8488	675.91625	534.77375	96.92	417.68625	3378.2975	3377.8613	565.90875	835.6375	3079.59	114.38875	380.7925	896.95875	833.60625	304.7975	935.415
Gene287	901.2325	733.95375	202.295	364.52375	395.2725	791.3575	499.65375	600.1125	187.94875	337.645	1039.4062	93.55125	736.47125	684.92375	1029.3362	929.74375	760.65125	791.0975	985.7875	750.94875	867.83625	634.33375	327.8475	430.74625	996.47375	547.86875	479.9575	1338.035	1753.3288	1459.3412	2037.4638	204.25625	280.1175	1126.3587	782.475	456.38625	1041.2913	348.92	441.9675	775.65625	1320.2975	424.87125	605.47	905.7175	1465.8337	1052.7963	1199.43	766.85875	526.1825	320.77625	1253.5712	1142.8425	1241.5375	417.35625	413.26	436.6825	878.02625	764.91125	1023.1262	1402.4163	634.5225	519.54125
Gene288	179.15125	185.03125	220.07125	1015.7662	440.5425	458.26	271.76125	675.42875	222.72375	291.5825	323.01625	93.2425	319.0325	356.41625	741.05125	403.6925	551.85375	311.025	501.50375	503.8825	191.45	579.32375	925.495	303.98375	604.2075	182.8925	131.06	768.05375	586.14875	360.23875	1105.6325	505.76625	510.8925	1002.0788	381.99125	383.9775	434.22875	400.75	408.94125	429.88875	284.535	190.8	655.13	775.28	717.14625	904.98625	1500.665	282.135	153.1125	640.3575	1037.455	883.99125	334.59375	333.88	310.6675	324.0975	484.24625	141.46375	859.36375	229.1675	527.1525	900.22125
Gene289	824.85125	262.03875	230.9425	405.82	535.06375	936.31375	304.3675	146.87125	269.3375	371.7975	877.0425	93.1825	289.57625	1166.8487	1582.9312	751.96875	745.315	650.615	640.135	1032.8975	927.52875	664.59125	123.99375	259.4375	502.6275	489.28125	409.0275	687.76875	1113.0012	963.78875	815.125	729.03875	396.66875	805.46125	395.51375	327.515	884.95125	258.24375	469.4075	870.53875	372.1025	583.25375	341.975	1362.465	1409.5038	1510.3762	1155.8838	654.065	836.1525	230.18625	403.86	1330.1862	595.60125	483.0325	473.10125	644.57125	339.0425	587.1	963.65	656.355	685.43375	2588.1712
Gene290	536.72375	154.3125	173.01	742.57875	927.78625	642.80625	208.76375	161.7825	133.9225	345.1425	897.725	141.25625	712.29	568.58	1706.4762	980.595	870.865	792.9525	756.45875	840.71	951.9225	1037.7538	351.1125	178.7175	558.545	332.79	489.7225	528.22125	1082.7888	936.46875	1479.2075	731.35	452.79625	719.91	529.96	331.74625	450.66625	344.96	300.72	719.17125	251.21875	304.625	439.08375	906.87125	2309.6588	1143.6113	921.49375	278.4775	738.9775	120.205	92.335	1014.4475	513.3875	95.14625	295.8075	660.5	645.53375	259.38625	928.22125	577.32125	627.40125	989.035
Gene291	223.66	180.7225	223.17625	313.19375	313.35625	329.87375	201.35875	224.09625	212.1675	257.8525	298.75125	92.2375	452.71375	533.3775	776.27625	526.2625	475.27	654.29625	512.52625	392.90875	209.24625	451.54125	354.965	121.63	570.46	203.23125	282.53	531.09375	375.23875	429.58	450.42375	472.3775	394.30875	545.58625	267.985	460.19	159.0775	465.48	296.23125	433.94125	162.77625	163.62125	411.28375	786.85625	694.96625	937.755	804.02625	288.835	283.79625	244.465	397.7675	1317.84	465.34125	275.5975	205.215	316.47625	301.30375	147.94125	397.1425	298.53875	483.32625	755.86
Gene292	949.8881	353.95476	162.1119	520.79524	503.20952	1097.7845	361.125	280.06905	456.71071	347.38214	674.97738	92.0119	600.51548	1804.7893	2234.669	1378.6429	844.98452	892.65714	504.36071	761.67857	1135.1238	928.92857	282.95	129.91667	799.17976	412.93214	569.08095	458.65476	948.04762	1454.7179	841.82976	802.97619	710.325	523.09167	436.3369	491.73452	422.29167	389.73929	326.87857	777.6631	714.87857	539.53571	722.82738	2778.0952	1573.425	2445.4214	1034.0631	399.70952	1005.9393	346.25357	222.1631	2122.3762	582.44167	226.25476	185.32143	636.69762	378.00357	596.18333	850.13452	566.46548	1035.1869	1238.3452
Gene293	708.7	522.58929	209.5869	792.47262	612.51786	1166.9893	588.87262	106.0619	304.60357	441.05714	797.17619	91.67381	465.93929	1177.8774	1869.5583	801.07143	923.49405	649.53929	601.18929	657.4369	873.70595	757.61071	125.32381	294.06429	470.72738	468.96786	423.80833	452.59167	824.15952	676.14405	933.00714	466.91905	311.44048	725.69405	504.02738	322.81429	411.3131	239.94524	550.17738	620.70119	245.23095	375.66667	399.81667	1159.5714	1201.5833	1408.9857	544.17619	554.69167	828.12024	246.62381	261.5131	881.98929	531.2	206.99762	153.96071	649.72024	403.2619	449.75595	540.63929	635.45119	513.40238	933.85476
